Document,Topic,Weight
3519,2,0.69588244
3520,2,0.8997504
3521,2,0.77574086
3522,0,0.57906127
3523,3,0.9206524
3524,3,0.9109398
3525,0,0.8519026
3526,0,0.50890744
3527,0,0.87917876
3528,3,0.5748619
3529,1,0.59265804
3530,1,0.8803678
3531,1,0.90440166
3532,2,0.8871612
3533,1,0.8703014
3534,0,0.91557235
3535,0,0.49778447
3536,1,0.6406199
3537,1,0.53388727
3538,0,0.8335192
3539,1,0.88119066
3540,0,0.49243155
3541,3,0.6496845
3542,1,0.7790402
3543,0,0.87318987
3544,0,0.89892286
3545,1,0.89856356
3546,0,0.8820696
3547,0,0.8861543
3548,0,0.5823511
3549,0,0.88282496
3550,1,0.925081
3551,0,0.9234783
3552,2,0.80581665
3553,3,0.9105648
3554,0,0.79398674
3555,1,0.90000397
3556,1,0.85958207
3557,2,0.87285066
3558,0,0.58154184
3559,0,0.89371705
3560,0,0.87368923
3561,2,0.8760529
3562,2,0.80090815
3563,0,0.88776416
3564,1,0.86843044
3565,1,0.6615872
3566,2,0.90610045
3567,1,0.49939677
3568,0,0.53727615
3569,0,0.91061693
3570,1,0.9119959
3571,1,0.8982673
3572,0,0.7056773
3573,1,0.63576245
3574,2,0.46609968
3575,0,0.92476314
3576,2,0.7617404
3577,0,0.89338315
3578,0,0.87346303
3579,2,0.8971244
3580,2,0.500772
3581,2,0.66395783
3582,0,0.93581
3583,1,0.5276478
3584,0,0.53757346
3585,0,0.63602877
3586,3,0.573731
3587,0,0.821343
3588,2,0.824191
3589,1,0.62790257
3590,0,0.5759796
3591,2,0.6812803
3592,3,0.6378693
3593,0,0.6016434
3594,0,0.6471218
3595,0,0.7312688
3596,0,0.9351854
3597,0,0.7733386
3598,0,0.6449141
3599,0,0.6052299
3600,2,0.8890725
3601,0,0.84053016
3602,0,0.7064416
3603,2,0.81123614
3604,3,0.57928085
3605,0,0.6840499
3606,2,0.80394274
3607,0,0.6539922
3608,1,0.6659427
3609,2,0.8678533
3610,0,0.85311544
3611,1,0.7354322
3612,0,0.63421273
3613,0,0.67038554
3614,2,0.8556975
3615,3,0.5065884
3616,0,0.8913018
3617,0,0.8609869
3618,0,0.92187893
3619,1,0.8605833
3620,0,0.8636187
3621,0,0.86363894
3622,1,0.91470534
3623,0,0.6406436
3624,0,0.8973702
3625,0,0.9015916
3626,3,0.8275987
3627,2,0.8988722
3628,0,0.91156703
3629,0,0.47930446
3630,2,0.8608862
3631,2,0.8889147
3632,1,0.8580556
3633,0,0.5122141
3634,1,0.64679503
3635,0,0.6408869
3636,2,0.90465754
3637,3,0.73061556
3638,0,0.67897266
3639,3,0.898619
3640,0,0.582085
3641,2,0.904575
3642,2,0.79764754
3643,1,0.8589844
3644,0,0.8198198
3645,0,0.81982005
3646,1,0.9097249
3647,0,0.644224
3648,2,0.885221
3649,2,0.8630245
3650,2,0.90794206
3651,2,0.8656515
3652,1,0.60591143
3653,0,0.8940171
3654,1,0.8875776
3655,1,0.5710151
3656,0,0.8929557
3657,0,0.5983027
3658,2,0.83741224
3659,1,0.8880411
3660,1,0.80301225
3661,0,0.34856895
3662,3,0.8418193
3663,3,0.8732204
3664,1,0.4969338
3665,2,0.8578606
3666,3,0.8311438
3667,0,0.54536605
3668,1,0.8283674
3669,0,0.5025294
3670,0,0.9197581
3671,3,0.81125665
3672,2,0.8696592
3673,0,0.6163954
3674,0,0.645625
3675,2,0.4972198
3676,0,0.8571968
3677,0,0.8835539
3678,0,0.55120176
3679,1,0.9000184
3680,0,0.8775918
3681,0,0.8947993
3682,0,0.9193446
3683,3,0.8944632
3684,0,0.7390202
3685,2,0.6071308
3686,1,0.5277162
3687,0,0.9261792
3688,0,0.8037048
3689,0,0.9049057
3690,3,0.4804826
3691,0,0.7872202
3692,0,0.88787234
3693,0,0.7675783
3694,0,0.6038385
3695,2,0.7542132
3696,0,0.85191584
3697,1,0.87793183
3698,1,0.86650395
3699,2,0.90196884
3700,2,0.707616
3701,0,0.90571356
3702,1,0.855638
3703,0,0.59529424
3704,3,0.6773659
3705,1,0.9238107
3706,0,0.91448706
3707,1,0.90458447
3708,0,0.55656695
3709,0,0.56716615
3710,0,0.5631139
3711,0,0.5201205
3712,0,0.9048783
3713,1,0.898319
3714,2,0.5138272
3715,1,0.87252295
3716,0,0.48466393
3717,0,0.51642346
3718,2,0.921164
3719,1,0.8168029
3720,3,0.5506584
3721,1,0.4814769
3722,0,0.8595185
3723,0,0.46298432
3724,1,0.8528256
3725,2,0.6165589
3726,1,0.78407025
3727,1,0.594501
3728,0,0.5453846
3729,0,0.9387891
3730,1,0.88337916
3731,0,0.93765223
3732,1,0.8941843
3733,1,0.88937604
3734,1,0.6013908
3735,0,0.6781399
3736,2,0.6535149
3737,1,0.88210076
3738,0,0.6539321
3739,0,0.88294625
3740,0,0.61339855
3741,2,0.87474936
3742,2,0.8907514
3743,0,0.8902503
3744,2,0.78923124
3745,2,0.9250622
3746,1,0.8523676
3747,2,0.6986605
3748,0,0.44786334
3749,0,0.6047063
3750,1,0.6571805
3751,2,0.93828565
3752,2,0.8599772
3753,1,0.8321096
3754,1,0.4799607
3755,1,0.55803907
3756,0,0.57670885
3757,0,0.52393377
3758,1,0.89237183
3759,0,0.8722785
3760,0,0.8590674
3761,0,0.51308364
3762,1,0.9088172
3763,3,0.8676373
3764,1,0.52028435
3765,1,0.7771177
3766,3,0.86070645
3767,0,0.8978995
3768,0,0.64749956
3769,0,0.6575903
3770,0,0.6524742
3771,2,0.9243976
3772,0,0.64502347
3773,1,0.8985954
3774,0,0.9309227
3775,1,0.38140705
3776,0,0.67692816
3777,2,0.91746044
3778,0,0.6822886
3779,2,0.5682551
3780,1,0.91037947
3781,1,0.87020975
3782,1,0.5283536
3783,3,0.57286644
3784,0,0.90591055
3785,0,0.9113607
3786,1,0.75852877
3787,1,0.90069616
3788,2,0.88622534
3789,0,0.90240324
3790,1,0.9020109
3791,2,0.66889733
3792,0,0.8802096
3793,2,0.89319754
3794,1,0.7772964
3795,1,0.6366029
3796,0,0.87898237
3797,1,0.9113492
3798,0,0.87740684
3799,1,0.68523043
3800,0,0.88408476
3801,0,0.6021237
3802,0,0.593402
3803,1,0.9130072
3804,0,0.9293606
3805,1,0.91810673
3806,1,0.71149653
3807,1,0.8904899
3808,3,0.67838526
3809,1,0.7912091
3810,0,0.6408166
3811,0,0.59416527
3812,0,0.5779415
3813,1,0.8888201
3814,2,0.48350105
3815,0,0.5981767
3816,3,0.900977
3817,1,0.9040526
3818,0,0.7467163
3819,3,0.8559092
3820,3,0.8427194
3821,2,0.86346537
3822,2,0.6959897
3823,1,0.9023459
3824,3,0.67863846
3825,0,0.90988016
3826,1,0.89106894
3827,2,0.56890553
3828,2,0.55438685
3829,0,0.85014755
3830,1,0.59829146
3831,0,0.6849018
3832,3,0.6250455
3833,1,0.51162314
3834,1,0.76141965
3835,1,0.88970584
3836,0,0.8649548
3837,1,0.9021246
3838,0,0.56738245
3839,2,0.7316899
3840,0,0.86941266
3841,1,0.6137918
3842,0,0.57079923
3843,2,0.7992561
3844,0,0.9143379
3845,2,0.47768077
3846,2,0.9179091
3847,2,0.5255652
3848,1,0.6304243
3849,0,0.46139273
3850,2,0.51334286
3851,1,0.9188716
3852,1,0.5245984
3853,3,0.89011455
3854,2,0.35850352
3855,1,0.846614
3856,2,0.9180866
3857,3,0.6241152
3858,0,0.6533519
3859,0,0.91741544
3860,0,0.9186693
3861,1,0.86800474
3862,1,0.47781467
3863,1,0.8398413
3864,0,0.87519866
3865,1,0.90433663
3866,0,0.817756
3867,2,0.90744835
3868,2,0.8678853
3869,2,0.89088917
3870,0,0.7558874
3871,0,0.9284306
3872,1,0.70913804
3873,1,0.6030005
3874,1,0.5102578
3875,0,0.8912753
3876,1,0.85233104
3877,3,0.86225134
3878,3,0.69237286
3879,2,0.741967
3880,2,0.91475093
3881,2,0.85876536
3882,3,0.62105495
3883,3,0.8411123
3884,0,0.7874441
3885,2,0.55610824
3886,0,0.7109794
3887,2,0.8788141
3888,0,0.8835843
3889,2,0.8457906
3890,2,0.8944143
3891,1,0.91284215
3892,1,0.8793101
3893,2,0.882894
3894,0,0.71352625
3895,2,0.87504643
3896,0,0.6031261
3897,0,0.5358169
3898,1,0.84734225
3899,0,0.49492985
3900,0,0.82919145
3901,2,0.83072186
3902,3,0.70069444
3903,0,0.8513477
3904,3,0.46325517
3905,3,0.86364853
3906,3,0.8669787
3907,1,0.9145778
3908,1,0.5676337
3909,1,0.509127
3910,3,0.79943895
3911,0,0.62948436
3912,0,0.79322946
3913,0,0.9204334
3914,3,0.49067575
3915,3,0.87511355
3916,0,0.8270678
3917,3,0.91079605
3918,1,0.8479089
3919,0,0.915268
3920,1,0.9165603
3921,1,0.9241794
3922,3,0.8704919
3923,3,0.47954616
3924,0,0.6229779
3925,0,0.90445065
3926,0,0.8411878
3927,2,0.9149078
3928,2,0.8558025
3929,2,0.6539504
3930,2,0.9336937
3931,2,0.6862853
3932,0,0.84888786
3933,1,0.8440347
3934,1,0.49567506
3935,2,0.9019971
3936,2,0.9039474
3937,0,0.90778166
3938,0,0.50799596
3939,1,0.9081846
3940,0,0.5915852
3941,2,0.8778916
3942,0,0.83308375
3943,0,0.89797014
3944,1,0.82099694
3945,2,0.9100107
3946,3,0.7388958
3947,1,0.7475668
3948,2,0.67149055
3949,2,0.840174
3950,2,0.89584017
3951,1,0.9206679
3952,1,0.6832361
3953,0,0.4787454
3954,1,0.68477076
3955,0,0.85983735
3956,1,0.8976095
3957,1,0.7439787
3958,1,0.57306814
3959,2,0.47845566
3960,2,0.8867622
3961,2,0.78590083
3962,2,0.52666605
3963,3,0.8818545
3964,0,0.92024666
3965,0,0.93092173
3966,2,0.72258973
3967,0,0.8407012
3968,0,0.8896864
3969,2,0.7337117
3970,1,0.9022413
3971,3,0.58013916
3972,2,0.8962709
3973,3,0.86432636
3974,2,0.645014
3975,2,0.5653461
3976,2,0.86689
3977,0,0.92681766
3978,2,0.61616045
3979,2,0.68150115
3980,2,0.7374638
3981,3,0.8874404
3982,1,0.8842499
3983,3,0.88520163
3984,0,0.5073342
3985,3,0.6898995
3986,1,0.39095378
3987,1,0.49593928
3988,0,0.8945509
3989,2,0.70781004
3990,2,0.87780976
3991,2,0.8720184
3992,1,0.8386144
3993,2,0.92119026
3994,0,0.613947
3995,3,0.8030035
3996,2,0.6215711
3997,1,0.8886969
3998,0,0.60239273
3999,2,0.7801034
4000,1,0.5054135
4001,1,0.87575054
4002,2,0.53077793
4003,1,0.9086009
4004,0,0.65477705
4005,1,0.8865279
4006,3,0.71046644
4007,1,0.6857863
4008,1,0.8802766
4009,2,0.90062445
4010,0,0.9370824
4011,2,0.7365842
4012,1,0.88571495
4013,1,0.90462816
4014,0,0.6095851
4015,1,0.89731777
4016,1,0.89677
4017,2,0.5904737
4018,3,0.8962907
4019,0,0.9233941
4020,0,0.68117857
4021,3,0.57767653
4022,3,0.721756
4023,0,0.73004675
4024,0,0.9238062
4025,2,0.8794858
4026,2,0.9245578
4027,1,0.753987
4028,1,0.57205814
4029,2,0.87551576
4030,0,0.6012118
4031,1,0.5749952
4032,0,0.88989204
4033,0,0.64215136
4034,0,0.9158363
4035,3,0.898294
4036,0,0.92895615
4037,0,0.5474135
4038,0,0.7881529
4039,1,0.9004924
4040,1,0.8654537
4041,2,0.89395416
4042,3,0.8471617
4043,3,0.91383314
4044,1,0.86675084
4045,1,0.8644607
4046,1,0.8639006
4047,3,0.8806547
4048,0,0.8794451
4049,0,0.5977519
4050,0,0.87109023
4051,1,0.5049157
4052,1,0.8902727
4053,1,0.8587194
4054,0,0.8775874
4055,0,0.88647074
4056,2,0.93810546
4057,0,0.89462155
4058,0,0.6656734
4059,1,0.89817405
4060,0,0.92355275
4061,0,0.8978812
4062,3,0.475806
4063,2,0.541927
4064,3,0.92043287
4065,2,0.5038995
4066,1,0.89278877
4067,0,0.54312354
4068,1,0.62372917
4069,0,0.90468544
4070,0,0.512629
4071,3,0.9049696
4072,2,0.901123
4073,0,0.9231334
4074,3,0.52042687
4075,0,0.60557395
4076,0,0.88908094
4077,1,0.89581275
4078,0,0.87303317
4079,3,0.8742351
4080,0,0.88985175
4081,2,0.91951954
4082,3,0.7965238
4083,1,0.9254341
4084,2,0.86200815
4085,0,0.88643783
4086,0,0.9062769
4087,0,0.5547698
4088,1,0.9313782
4089,2,0.9171173
4090,0,0.89789224
4091,0,0.94157195
4092,3,0.5605388
4093,0,0.8931456
4094,2,0.83195496
4095,2,0.8892711
4096,0,0.8989814
4097,1,0.867769
4098,2,0.88986945
4099,1,0.8098484
4100,0,0.8836251
4101,2,0.7812643
4102,2,0.8807189
4103,1,0.90744036
4104,2,0.88015026
4105,2,0.91474146
4106,2,0.7807653
4107,0,0.82419145
4108,1,0.90588295
4109,0,0.56286997
4110,2,0.90704894
4111,0,0.889431
4112,0,0.9070188
4113,0,0.91008127
4114,0,0.5309196
4115,0,0.9110496
4116,3,0.87747097
4117,0,0.9133159
4118,0,0.7977318
4119,1,0.87943393
4120,1,0.74500066
4121,3,0.87732095
4122,1,0.9005174
4123,1,0.8756786
4124,1,0.89706147
4125,2,0.88528115
4126,2,0.8076584
4127,0,0.86954325
4128,2,0.8968387
4129,1,0.9174273
4130,0,0.6861665
4131,1,0.914328
4132,2,0.9174992
4133,0,0.5605495
4134,1,0.9273719
4135,3,0.86716825
4136,3,0.89713585
4137,1,0.9007307
4138,1,0.39434507
4139,2,0.89606375
4140,1,0.88433576
4141,0,0.9174457
4142,3,0.49763986
4143,1,0.92907774
4144,0,0.91717005
4145,0,0.5651118
4146,2,0.92997825
4147,0,0.7841647
4148,1,0.8410898
4149,1,0.8872287
4150,1,0.90829945
4151,2,0.92926455
4152,2,0.859591
4153,0,0.64274114
4154,3,0.8608994
4155,0,0.8899703
4156,2,0.8516371
4157,2,0.8818071
4158,0,0.5587296
4159,0,0.57246596
4160,2,0.88110346
4161,2,0.918616
4162,0,0.86563265
4163,0,0.8771889
4164,0,0.62830096
4165,2,0.8965963
4166,1,0.84375995
4167,0,0.90398383
4168,2,0.89293
4169,0,0.8487815
4170,0,0.8773562
4171,0,0.5549827
4172,1,0.8766878
4173,1,0.91604227
4174,0,0.8961646
4175,0,0.8961622
4176,1,0.887294
4177,0,0.6760719
4178,1,0.9000003
4179,3,0.8066686
4180,3,0.66289246
4181,1,0.8737924
4182,3,0.84329164
4183,3,0.8590638
4184,0,0.90332156
4185,0,0.87445736
4186,3,0.8915038
4187,1,0.729332
4188,2,0.52911055
4189,0,0.6473889
4190,2,0.87861204
4191,2,0.88312614
4192,0,0.8526782
4193,0,0.8772924
4194,2,0.89206886
4195,0,0.90746856
4196,2,0.9291217
4197,1,0.9153861
4198,0,0.93082345
4199,2,0.49796468
4200,0,0.9167951
4201,0,0.58104163
4202,2,0.88024956
4203,0,0.9375017
4204,2,0.83910984
4205,1,0.8352092
4206,1,0.8677142
4207,0,0.8253932
4208,2,0.6059675
4209,2,0.9297692
4210,0,0.8871718
4211,1,0.83874255
4212,1,0.9003349
4213,1,0.86322224
4214,1,0.9240923
4215,0,0.94256765
4216,0,0.49417132
4217,0,0.91346484
4218,2,0.8826125
4219,0,0.90182275
4220,1,0.7709669
4221,0,0.90204155
4222,1,0.83285266
4223,1,0.50411534
4224,1,0.8327574
4225,3,0.9096206
4226,0,0.5598085
4227,0,0.8785143
4228,3,0.85574675
4229,0,0.92063105
4230,0,0.7473319
4231,2,0.9179861
4232,1,0.881667
4233,2,0.8498275
4234,0,0.92033356
4235,1,0.78307325
4236,0,0.85829616
4237,0,0.6254791
4238,0,0.9149946
4239,0,0.8906207
4240,1,0.5224104
4241,0,0.84400827
4242,0,0.871616
4243,0,0.8979485
4244,0,0.65675676
4245,1,0.8804003
4246,3,0.90574515
4247,0,0.9049538
4248,3,0.8858743
4249,0,0.8991649
4250,1,0.884302
4251,2,0.7947338
4252,0,0.83803225
4253,3,0.55320275
4254,0,0.9043741
4255,1,0.9162902
4256,0,0.89574975
4257,2,0.9136089
4258,1,0.9078919
4259,0,0.8748262
4260,0,0.59904104
4261,0,0.88473535
4262,2,0.89624834
4263,2,0.70986724
4264,1,0.823
4265,0,0.91711164
4266,2,0.49569485
4267,3,0.8879278
4268,0,0.6196066
4269,1,0.93213093
4270,3,0.8601403
4271,0,0.88171935
4272,3,0.865919
4273,1,0.49997675
4274,3,0.5816543
4275,0,0.48214987
4276,0,0.863144
4277,1,0.8682296
4278,0,0.9210795
4279,2,0.9100942
4280,0,0.9247742
4281,0,0.86765504
4282,3,0.8719887
4283,0,0.8743588
4284,0,0.87619036
4285,0,0.65356594
4286,0,0.7882242
4287,0,0.9088408
4288,0,0.87110406
4289,2,0.8955816
4290,1,0.87968034
4291,3,0.8948857
4292,3,0.8538006
4293,2,0.92338526
4294,1,0.9129437
4295,3,0.86420125
4296,1,0.9239396
4297,2,0.8526956
4298,0,0.5659016
4299,3,0.7050257
4300,1,0.6103559
4301,3,0.89713
4302,2,0.8920467
4303,1,0.9225097
4304,2,0.6846841
4305,3,0.8932983
4306,1,0.8765811
4307,0,0.5645295
4308,3,0.6311166
4309,3,0.89004624
4310,1,0.84045005
4311,1,0.4201808
4312,0,0.9035384
4313,2,0.8903994
4314,0,0.8498582
4315,0,0.8168405
4316,1,0.90809816
4317,0,0.9121446
4318,0,0.9360374
4319,0,0.8704639
4320,3,0.8841228
4321,1,0.9208002
4322,3,0.7778016
4323,3,0.8478129
4324,0,0.72894704
4325,0,0.8768951
4326,1,0.5090583
4327,2,0.8597367
4328,1,0.6320065
4329,1,0.8720345
4330,2,0.8961996
4331,3,0.8676121
4332,3,0.84360045
4333,3,0.87335676
4334,0,0.86214465
4335,1,0.9041853
4336,0,0.8407304
4337,0,0.8727616
4338,0,0.75316465
4339,3,0.8701272
4340,2,0.90131164
4341,0,0.57456213
4342,1,0.8987321
4343,0,0.9182372
4344,2,0.6989039
4345,0,0.880465
4346,2,0.8239104
4347,0,0.91896874
4348,1,0.8279978
4349,2,0.8914054
4350,2,0.84795594
4351,0,0.6417609
4352,0,0.84081614
4353,0,0.81909466
4354,2,0.85826343
4355,3,0.85365814
4356,1,0.5453918
4357,3,0.84001654
4358,2,0.8532724
4359,3,0.81522
4360,1,0.91925305
4361,1,0.6010533
4362,1,0.869368
4363,0,0.8847104
4364,1,0.7617569
4365,0,0.87762034
4366,1,0.48086673
4367,0,0.6202482
4368,0,0.8946734
4369,0,0.87170196
4370,2,0.8328086
4371,0,0.93784094
4372,1,0.91757643
4373,2,0.90868825
4374,0,0.48910624
4375,3,0.8910893
4376,2,0.8948601
4377,3,0.7350927
4378,3,0.8776403
4379,1,0.7633913
4380,1,0.88772243
4381,0,0.5070228
4382,0,0.90215003
4383,2,0.89555043
4384,1,0.92429847
4385,2,0.89031744
4386,1,0.5003352
4387,2,0.90159893
4388,1,0.9124906
4389,1,0.9204833
4390,1,0.80459684
4391,0,0.50902385
4392,3,0.8752561
4393,1,0.91049385
4394,1,0.5332593
4395,1,0.8844257
4396,0,0.91764134
4397,1,0.91729206
4398,1,0.9031524
4399,0,0.8303844
4400,2,0.8918468
4401,2,0.9017876
4402,0,0.5001946
4403,3,0.9305616
4404,3,0.94877934
4405,0,0.86847097
4406,1,0.9310442
4407,1,0.8673977
4408,0,0.8869273
4409,0,0.68117315
4410,1,0.87565553
4411,1,0.9043215
4412,3,0.8884628
4413,0,0.87647206
4414,3,0.89661217
4415,0,0.54148823
4416,3,0.90827096
4417,1,0.89043593
4418,1,0.9279724
4419,1,0.5517161
4420,2,0.8218058
4421,3,0.8451522
4422,2,0.8842107
4423,3,0.8854967
4424,1,0.6117322
4425,1,0.7964857
4426,0,0.605152
4427,1,0.6373294
4428,1,0.91607714
4429,0,0.66047716
4430,3,0.91736865
4431,1,0.8854062
4432,3,0.91099817
4433,1,0.6732429
4434,0,0.88520575
4435,3,0.5647905
4436,1,0.8763984
4437,3,0.90835965
4438,1,0.88126874
4439,1,0.8982058
4440,0,0.9173933
4441,0,0.9235149
4442,3,0.6492718
4443,0,0.9253173
4444,0,0.69499004
4445,3,0.52489454
4446,1,0.8331522
4447,1,0.8993778
4448,2,0.47051346
4449,3,0.88659304
4450,1,0.86425185
4451,3,0.89018434
4452,0,0.46316442
4453,3,0.47827902
4454,3,0.8981542
4455,0,0.9035852
4456,1,0.89150465
4457,0,0.93996644
4458,3,0.49130958
4459,0,0.91420686
4460,0,0.544895
4461,1,0.89975697
4462,3,0.48186857
4463,3,0.531001
4464,0,0.4811672
4465,0,0.4243375
4466,3,0.9266847
4467,0,0.9206356
4468,0,0.92587423
4469,0,0.6595928
4470,1,0.7159736
4471,1,0.89944077
4472,3,0.93284446
4473,0,0.84892327
4474,0,0.85148466
4475,3,0.89938635
4476,3,0.8829734
4477,1,0.6124056
4478,3,0.89487314
4479,0,0.8964401
4480,3,0.87065357
4481,0,0.63483435
4482,0,0.911708
4483,0,0.886118
4484,2,0.9236132
4485,0,0.52403146
4486,0,0.9286062
4487,2,0.92836475
4488,1,0.8897453
4489,2,0.834762
4490,1,0.92703915
4491,3,0.8570237
4492,1,0.9182914
4493,0,0.47304288
4494,0,0.8623876
4495,2,0.65193623
4496,0,0.69138443
4497,0,0.8095382
4498,1,0.8692826
4499,1,0.9089531
4500,2,0.9462825
4501,2,0.9149047
4502,1,0.92583877
4503,0,0.92534375
4504,0,0.88192105
4505,0,0.87849873
4506,3,0.83823085
4507,0,0.91740364
4508,0,0.89732975
4509,0,0.88786596
4510,1,0.5920378
4511,3,0.9139086
4512,3,0.46396625
4513,2,0.8518931
4514,1,0.48592
4515,1,0.6084525
4516,2,0.870443
4517,3,0.5790929
4518,1,0.8807516
4519,0,0.8774474
4520,0,0.78034663
4521,0,0.5047865
4522,1,0.89700586
4523,1,0.8748292
4524,1,0.8636849
4525,0,0.9047597
4526,3,0.91558015
4527,0,0.8880535
4528,0,0.7515841
4529,3,0.9104786
4530,0,0.8311136
4531,1,0.8513639
4532,2,0.8500793
4533,2,0.91077775
4534,0,0.8411578
4535,0,0.858563
4536,2,0.46051785
4537,1,0.91951424
4538,1,0.7004573
4539,2,0.91562265
4540,1,0.86419487
4541,3,0.8623957
4542,0,0.86847645
4543,3,0.8762772
4544,1,0.89981115
4545,2,0.886254
4546,2,0.48658782
4547,0,0.8845024
4548,0,0.85785466
4549,0,0.89778876
4550,2,0.7739794
4551,3,0.9017217
4552,1,0.8824974
4553,3,0.8820532
4554,2,0.81876355
4555,2,0.88493913
4556,0,0.9028185
4557,0,0.914294
4558,1,0.56128776
4559,2,0.90531796
4560,1,0.8852478
4561,1,0.5321372
4562,1,0.89533246
4563,0,0.91223866
4564,2,0.8897243
4565,1,0.865468
4566,0,0.8243914
4567,1,0.8467118
4568,3,0.50848323
4569,0,0.6573632
4570,2,0.55344796
4571,3,0.6776407
4572,1,0.89534235
4573,1,0.9242437
4574,0,0.8793611
4575,0,0.8884872
4576,3,0.8986513
4577,1,0.8963605
4578,1,0.7293473
4579,2,0.871768
4580,0,0.8761822
4581,0,0.8663718
4582,0,0.8376308
4583,3,0.88019687
4584,2,0.475475
4585,0,0.7912194
4586,3,0.923378
4587,1,0.9192054
4588,1,0.8366272
4589,0,0.88501346
4590,1,0.89189976
4591,2,0.71783024
4592,0,0.854089
4593,0,0.9182648
4594,3,0.8927665
4595,0,0.86029077
4596,2,0.5405603
4597,3,0.9114355
4598,0,0.7598912
4599,3,0.41296062
4600,0,0.6253981
4601,1,0.89179873
4602,1,0.67668116
4603,0,0.92755437
4604,1,0.9133405
4605,1,0.87463206
4606,0,0.7639039
4607,0,0.8172081
4608,0,0.74149764
4609,0,0.91740775
4610,1,0.84573317
4611,2,0.51632595
4612,3,0.89895844
4613,0,0.68575495
4614,0,0.9218928
4615,1,0.88033205
4616,0,0.8323051
4617,1,0.880061
4618,0,0.9041013
4619,2,0.87921166
4620,1,0.8883875
4621,0,0.91268885
4622,3,0.71631265
4623,3,0.83471185
4624,3,0.9058549
4625,2,0.92551464
4626,2,0.88446563
4627,2,0.84899074
4628,2,0.86588466
4629,3,0.8271641
4630,1,0.7020247
4631,0,0.68826705
4632,3,0.7922453
4633,0,0.91238236
4634,1,0.86864465
4635,0,0.93045783
4636,1,0.52964914
4637,2,0.9217043
4638,1,0.91032743
4639,2,0.60000855
4640,3,0.9289708
4641,0,0.88848263
4642,2,0.6693294
4643,0,0.6099553
4644,0,0.9282772
4645,3,0.89469075
4646,1,0.85825425
4647,1,0.83914393
4648,0,0.8701004
4649,0,0.65744084
4650,0,0.49180642
4651,3,0.8963236
4652,2,0.588555
4653,3,0.89597124
4654,2,0.84424335
4655,0,0.89868855
4656,1,0.883085
4657,0,0.9156099
4658,0,0.5055644
4659,3,0.90423113
4660,0,0.8869723
4661,3,0.8738182
4662,3,0.8340891
4663,0,0.90447617
4664,0,0.9122362
4665,2,0.78492785
4666,3,0.8619933
4667,1,0.89605147
4668,3,0.9233311
4669,0,0.89843374
4670,0,0.509722
4671,0,0.8306691
4672,0,0.5216341
